Date,Route,Vessel_Type,Freight_Rate_USD_Per_Ton,Bunker_Price,Port_Congestion_Days
2020-01-01,Indonesia_to_EC_India,Handysize,19.826183570199177,408.1449936479001,6
2020-01-02,Indonesia_to_EC_India,Handysize,20.424009682012777,412.17770550258575,7
2020-01-03,Indonesia_to_EC_India,Handysize,20.815506243244037,435.7167166805443,8
2020-01-04,Indonesia_to_EC_India,Handysize,20.975114750038923,394.6499307238952,5
2020-01-05,Indonesia_to_EC_India,Handysize,20.955641204564582,405.5780273517873,6
2020-01-06,Indonesia_to_EC_India,Handysize,21.238314026632597,417.56589267943303,9
2020-01-07,Indonesia_to_EC_India,Handysize,21.662851048437588,401.60749746745677,8
2020-01-08,Indonesia_to_EC_India,Handysize,21.61559900774527,388.73644333275155,7
2020-01-09,Indonesia_to_EC_India,Handysize,21.82210180780598,408.03622977505773,5
2020-01-10,Indonesia_to_EC_India,Handysize,22.62141163137186,409.76611989816246,6
2020-01-11,Indonesia_to_EC_India,Handysize,22.548897005245323,411.7849143433491,3
2020-01-12,Indonesia_to_EC_India,Handysize,21.95610090328266,423.10113517622085,6
2020-01-13,Indonesia_to_EC_India,Handysize,22.25409519375421,409.6000717197478,3
2020-01-14,Indonesia_to_EC_India,Handysize,22.678071327216564,396.9001159941404,8
2020-01-15,Indonesia_to_EC_India,Handysize,22.768373224712906,413.14154179979033,1
2020-01-16,Indonesia_to_EC_India,Handysize,22.881837579634116,415.8863109555683,7
2020-01-17,Indonesia_to_EC_India,Handysize,23.09975468879545,421.56878435811353,5
2020-01-18,Indonesia_to_EC_India,Handysize,23.229200145975785,390.12014766094836,8
2020-01-19,Indonesia_to_EC_India,Handysize,23.450725769931,406.6006564218566,1
2020-01-20,Indonesia_to_EC_India,Handysize,23.177197594063827,402.104109776163,9
2020-01-21,Indonesia_to_EC_India,Handysize,22.834622768160397,405.76805667089144,7
2020-01-22,Indonesia_to_EC_India,Handysize,23.2343045241104,395.0117895521859,5
2020-01-23,Indonesia_to_EC_India,Handysize,23.537198370077597,414.19303150493573,9
2020-01-24,Indonesia_to_EC_India,Handysize,23.50405693682014,410.41522493917387,5
2020-01-25,Indonesia_to_EC_India,Handysize,23.922465328583087,395.61647755149636,4
2020-01-26,Indonesia_to_EC_India,Handysize,24.04021310615758,419.9701710560007,8
2020-01-27,Indonesia_to_EC_India,Handysize,23.325788343557623,402.72668610010106,2
2020-01-28,Indonesia_to_EC_India,Handysize,22.829038965733538,393.3302915292699,7
2020-01-29,Indonesia_to_EC_India,Handysize,23.582645556097653,416.9472518975265,9
2020-01-30,Indonesia_to_EC_India,Handysize,24.062729953882425,389.8962170489932,9
2020-01-31,Indonesia_to_EC_India,Handysize,24.17172794271869,399.13623273459825,5
2020-02-01,Indonesia_to_EC_India,Handysize,24.716070436859752,386.1886664226911,2
2020-02-02,Indonesia_to_EC_India,Handysize,25.29441589225719,414.76507595868674,3
2020-02-03,Indonesia_to_EC_India,Handysize,25.780009367365125,404.38437109434915,0
2020-02-04,Indonesia_to_EC_India,Handysize,25.953101044241667,399.24277349995003,5
2020-02-05,Indonesia_to_EC_India,Handysize,25.671602579243064,395.26400709871695,2
2020-02-06,Indonesia_to_EC_India,Handysize,26.35721371589091,419.1429900004806,2
2020-02-07,Indonesia_to_EC_India,Handysize,26.485919540394427,399.0369038953998,6
2020-02-08,Indonesia_to_EC_India,Handysize,26.66952794718303,418.40478826642413,4
2020-02-09,Indonesia_to_EC_India,Handysize,27.725143329382114,422.6414944213514,9
2020-02-10,Indonesia_to_EC_India,Handysize,27.9807019160703,406.2986457266964,1
2020-02-11,Indonesia_to_EC_India,Handysize,28.813951975739585,415.4774170205624,1
2020-02-12,Indonesia_to_EC_India,Handysize,28.458002684818673,398.15508986621734,2
2020-02-13,Indonesia_to_EC_India,Handysize,28.93936372888545,403.64808376910844,7
2020-02-14,Indonesia_to_EC_India,Handysize,28.88984878717756,416.9147811144629,7
2020-02-15,Indonesia_to_EC_India,Handysize,29.536879921168406,405.9514059687451,1
2020-02-16,Indonesia_to_EC_India,Handysize,29.672152345440523,404.9713240193177,5
2020-02-17,Indonesia_to_EC_India,Handysize,30.483565768478723,420.50825409279247,3
2020-02-18,Indonesia_to_EC_India,Handysize,30.515586866956948,415.43449721393864,6
2020-02-19,Indonesia_to_EC_India,Handysize,30.448605355844855,408.9046128930466,6
2020-02-20,Indonesia_to_EC_India,Handysize,30.368369028501668,386.8075695134679,4
2020-02-21,Indonesia_to_EC_India,Handysize,30.08958882273319,411.85063124744005,9
2020-02-22,Indonesia_to_EC_India,Handysize,31.239881673259575,392.95018068867637,6
2020-02-23,Indonesia_to_EC_India,Handysize,31.624286342924275,420.79235197380115,9
2020-02-24,Indonesia_to_EC_India,Handysize,32.395549285743336,409.8937299910267,1
2020-02-25,Indonesia_to_EC_India,Handysize,32.85462412638665,385.35308672437696,0
2020-02-26,Indonesia_to_EC_India,Handysize,32.36825536862889,403.32208236020097,5
2020-02-27,Indonesia_to_EC_India,Handysize,32.5079267733488,392.4494072465285,8
2020-02-28,Indonesia_to_EC_India,Handysize,33.448978309303115,401.79930925903045,1
2020-02-29,Indonesia_to_EC_India,Handysize,33.40065608160929,420.0070570892677,0
2020-03-01,Indonesia_to_EC_India,Handysize,33.750701269464834,418.81817339068095,7
2020-03-02,Indonesia_to_EC_India,Handysize,33.590411039429675,398.90677577613667,6
2020-03-03,Indonesia_to_EC_India,Handysize,33.74882405453495,411.6224306716902,7
2020-03-04,Indonesia_to_EC_India,Handysize,34.25667091708919,401.8011562795409,5
2020-03-05,Indonesia_to_EC_India,Handysize,34.203144734135904,412.6690857143692,5
2020-03-06,Indonesia_to_EC_India,Handysize,34.08166447920697,405.5367061038619,5
2020-03-07,Indonesia_to_EC_India,Handysize,34.02872188508691,409.22356189158245,7
2020-03-08,Indonesia_to_EC_India,Handysize,33.98949901179706,405.66056060511204,7
2020-03-09,Indonesia_to_EC_India,Handysize,33.75757876438319,415.51971094465097,0
2020-03-10,Indonesia_to_EC_India,Handysize,33.51016458947117,394.42206526545766,7
2020-03-11,Indonesia_to_EC_India,Handysize,34.10980875976058,406.2074193074008,5
2020-03-12,Indonesia_to_EC_India,Handysize,34.659702863363,401.2323175669461,5
2020-03-13,Indonesia_to_EC_India,Handysize,34.76019456994671,387.66543832110676,1
2020-03-14,Indonesia_to_EC_India,Handysize,35.17704663634076,403.6577552711873,8
2020-03-15,Indonesia_to_EC_India,Handysize,35.44168501689234,425.10132850556806,1
2020-03-16,Indonesia_to_EC_India,Handysize,36.502734823524435,402.683015199776,1
2020-03-17,Indonesia_to_EC_India,Handysize,36.62853317141609,412.4483462300231,7
2020-03-18,Indonesia_to_EC_India,Handysize,37.35253081105682,390.1771448953854,4
2020-03-19,Indonesia_to_EC_India,Handysize,36.68865532529913,411.88563136683797,6
2020-03-20,Indonesia_to_EC_India,Handysize,36.88603229545946,399.91442593450444,6
2020-03-21,Indonesia_to_EC_India,Handysize,37.0424599003382,411.1623862556531,7
2020-03-22,Indonesia_to_EC_India,Handysize,36.16005700037115,404.9083686495141,6
2020-03-23,Indonesia_to_EC_India,Handysize,36.13242399550515,399.6722059850936,6
2020-03-24,Indonesia_to_EC_India,Handysize,36.50041878451469,419.60933361483484,8
2020-03-25,Indonesia_to_EC_India,Handysize,36.582338762821706,398.6221600517641,9
2020-03-26,Indonesia_to_EC_India,Handysize,35.61468673912019,409.4714589612096,1
2020-03-27,Indonesia_to_EC_India,Handysize,35.342331490439946,405.2885647759556,0
2020-03-28,Indonesia_to_EC_India,Handysize,35.29910232811449,418.2921510477888,3
2020-03-29,Indonesia_to_EC_India,Handysize,35.84709804946548,388.66087692539287,3
2020-03-30,Indonesia_to_EC_India,Handysize,35.86423300686218,404.1910475125606,7
2020-03-31,Indonesia_to_EC_India,Handysize,35.86892892664779,402.3259843205619,3
2020-04-01,Indonesia_to_EC_India,Handysize,36.10090886662835,402.8696831560712,3
2020-04-02,Indonesia_to_EC_India,Handysize,35.88430755461414,396.7410061154763,7
2020-04-03,Indonesia_to_EC_India,Handysize,36.31231936023178,379.0187961211924,3
2020-04-04,Indonesia_to_EC_India,Handysize,37.015127124563094,406.4773343908637,1
2020-04-05,Indonesia_to_EC_India,Handysize,36.682076223441484,414.7703172913831,6
2020-04-06,Indonesia_to_EC_India,Handysize,37.03044265829684,416.8315154109735,5
2020-04-07,Indonesia_to_EC_India,Handysize,37.42753831170333,409.4765777307473,1
2020-04-08,Indonesia_to_EC_India,Handysize,37.43133755739166,420.71362042597286,4
2020-04-09,Indonesia_to_EC_India,Handysize,37.905077496085084,410.9792987800799,7
2020-04-10,Indonesia_to_EC_India,Handysize,38.703733071366216,400.9873382824078,8
2020-04-11,Indonesia_to_EC_India,Handysize,39.428881451128085,378.34521544062795,9
2020-04-12,Indonesia_to_EC_India,Handysize,39.96795987451556,397.9642833147396,9
2020-04-13,Indonesia_to_EC_India,Handysize,39.782552649247165,409.94281854844616,0
2020-04-14,Indonesia_to_EC_India,Handysize,39.83120338261997,401.5402471627523,5
2020-04-15,Indonesia_to_EC_India,Handysize,40.165076344822154,414.8905619916883,8
2020-04-16,Indonesia_to_EC_India,Handysize,40.076094296522086,387.53810797549585,7
2020-04-17,Indonesia_to_EC_India,Handysize,40.020175833615546,396.79372830856954,8
2020-04-18,Indonesia_to_EC_India,Handysize,39.85434856611662,392.56909084951195,5
2020-04-19,Indonesia_to_EC_India,Handysize,39.417392569661985,388.8163143415836,8
2020-04-20,Indonesia_to_EC_India,Handysize,40.23881403441687,412.0785404700929,8
2020-04-21,Indonesia_to_EC_India,Handysize,40.07972370452533,409.0628947906745,1
2020-04-22,Indonesia_to_EC_India,Handysize,40.91438061149142,412.47245346296927,2
2020-04-23,Indonesia_to_EC_India,Handysize,41.15036543087301,410.935523635847,7
2020-04-24,Indonesia_to_EC_India,Handysize,41.47644781055163,410.6874066343573,0
2020-04-25,Indonesia_to_EC_India,Handysize,41.99347646946828,419.47768330494233,3
2020-04-26,Indonesia_to_EC_India,Handysize,41.79600757833639,435.61596504145086,3
2020-04-27,Indonesia_to_EC_India,Handysize,42.16710855519615,408.2768231083187,5
2020-04-28,Indonesia_to_EC_India,Handysize,41.97257655890374,412.30693448727123,7
2020-04-29,Indonesia_to_EC_India,Handysize,41.574657121028984,415.6892021298143,6
2020-04-30,Indonesia_to_EC_India,Handysize,42.15689154780744,395.5974887932549,6
2020-05-01,Indonesia_to_EC_India,Handysize,41.68221377604616,394.97268079600167,6
2020-05-02,Indonesia_to_EC_India,Handysize,41.41842072024489,397.01308296993363,8
2020-05-03,Indonesia_to_EC_India,Handysize,41.400773649595436,396.46985698787535,2
2020-05-04,Indonesia_to_EC_India,Handysize,41.270011562428394,385.4854054114463,6
2020-05-05,Indonesia_to_EC_India,Handysize,41.62598691082232,408.8900527286162,4
2020-05-06,Indonesia_to_EC_India,Handysize,41.83243000928157,409.5758350419526,7
2020-05-07,Indonesia_to_EC_India,Handysize,42.199808881001445,396.3525029149655,6
2020-05-08,Indonesia_to_EC_India,Handysize,42.152807112467876,390.0473824638808,1
2020-05-09,Indonesia_to_EC_India,Handysize,42.055223886725145,408.52100619925943,3
2020-05-10,Indonesia_to_EC_India,Handysize,41.9609629181366,407.56635169048667,9
2020-05-11,Indonesia_to_EC_India,Handysize,41.83952969046525,398.47213749353347,0
2020-05-12,Indonesia_to_EC_India,Handysize,42.612290604675636,392.1176356629863,3
2020-05-13,Indonesia_to_EC_India,Handysize,43.18521306348698,426.1188017308629,1
2020-05-14,Indonesia_to_EC_India,Handysize,43.01189191520464,417.3286973927871,8
2020-05-15,Indonesia_to_EC_India,Handysize,43.28133331155098,389.9775040652743,7
2020-05-16,Indonesia_to_EC_India,Handysize,42.68863175527815,409.5165756968384,7
2020-05-17,Indonesia_to_EC_India,Handysize,42.922970413264906,422.76449946691906,6
2020-05-18,Indonesia_to_EC_India,Handysize,43.17298038231117,390.1793228212479,4
2020-05-19,Indonesia_to_EC_India,Handysize,42.208183490250185,404.521053633416,1
2020-05-20,Indonesia_to_EC_India,Handysize,42.76068686226213,407.01006043125574,1
2020-05-21,Indonesia_to_EC_India,Handysize,42.68856517685858,395.88556134465205,6
2020-05-22,Indonesia_to_EC_India,Handysize,42.452320690878274,411.69384814521027,1
2020-05-23,Indonesia_to_EC_India,Handysize,42.43011305332456,381.95193999965403,9
2020-05-24,Indonesia_to_EC_India,Handysize,42.57567033370788,404.84397566204035,3
2020-05-25,Indonesia_to_EC_India,Handysize,42.597624860832376,401.509501249849,3
2020-05-26,Indonesia_to_EC_India,Handysize,42.54882026607987,411.09752222020865,2
2020-05-27,Indonesia_to_EC_India,Handysize,42.98328769600086,403.4027549613414,1
2020-05-28,Indonesia_to_EC_India,Handysize,42.86469923164542,401.9585885699293,5
2020-05-29,Indonesia_to_EC_India,Handysize,42.67949871684711,385.7591659103364,8
2020-05-30,Indonesia_to_EC_India,Handysize,42.45486736226266,405.0621063890901,3
2020-05-31,Indonesia_to_EC_India,Handysize,42.65773821708168,396.45533412043125,3
2020-06-01,Indonesia_to_EC_India,Handysize,42.07782993075836,396.5374655322357,5
2020-06-02,Indonesia_to_EC_India,Handysize,41.829697751498884,404.154744767656,2
2020-06-03,Indonesia_to_EC_India,Handysize,43.0022040724741,418.79495890678794,5
2020-06-04,Indonesia_to_EC_India,Handysize,42.93852404623297,398.1268405495672,8
2020-06-05,Indonesia_to_EC_India,Handysize,42.77630044743808,413.49554805418666,5
2020-06-06,Indonesia_to_EC_India,Handysize,42.72573234770764,415.51651758892683,0
2020-06-07,Indonesia_to_EC_India,Handysize,41.957259974839715,419.3899163858352,8
2020-06-08,Indonesia_to_EC_India,Handysize,41.74819335266515,421.46432484933007,4
2020-06-09,Indonesia_to_EC_India,Handysize,41.772956479305115,414.15559290599924,8
2020-06-10,Indonesia_to_EC_India,Handysize,41.71514325336334,403.14002104672096,6
2020-06-11,Indonesia_to_EC_India,Handysize,41.77577964409474,391.40997014218766,6
2020-06-12,Indonesia_to_EC_India,Handysize,41.986818137802864,405.01165436721556,2
2020-06-13,Indonesia_to_EC_India,Handysize,41.67524107754086,411.2315008430541,7
2020-06-14,Indonesia_to_EC_India,Handysize,42.13241692934457,395.8544411672245,9
2020-06-15,Indonesia_to_EC_India,Handysize,42.08002524520631,398.0542989171733,1
2020-06-16,Indonesia_to_EC_India,Handysize,42.336740468715846,406.00345525228613,9
2020-06-17,Indonesia_to_EC_India,Handysize,41.82226681825547,426.6246589279619,4
2020-06-18,Indonesia_to_EC_India,Handysize,41.826801737139725,394.5881096840139,4
2020-06-19,Indonesia_to_EC_India,Handysize,41.58678750914973,387.29849585528456,6
2020-06-20,Indonesia_to_EC_India,Handysize,42.400711791567154,388.92483218616957,8
2020-06-21,Indonesia_to_EC_India,Handysize,42.72852508198953,397.7536735977108,2
2020-06-22,Indonesia_to_EC_India,Handysize,43.13666745816785,418.67458528942217,2
2020-06-23,Indonesia_to_EC_India,Handysize,42.81560402152201,403.8791144909227,8
2020-06-24,Indonesia_to_EC_India,Handysize,42.402864052774845,408.7839918904008,6
2020-06-25,Indonesia_to_EC_India,Handysize,42.055250848680615,405.6560581350668,6
2020-06-26,Indonesia_to_EC_India,Handysize,42.94777930414632,417.89872264220094,1
2020-06-27,Indonesia_to_EC_India,Handysize,43.16635063206757,419.1332327872408,2
2020-06-28,Indonesia_to_EC_India,Handysize,43.722044879764155,408.80882590477523,9
2020-06-29,Indonesia_to_EC_India,Handysize,43.83901748775765,396.9873089735376,7
2020-06-30,Indonesia_to_EC_India,Handysize,43.71332314105456,397.15783018456364,3
2020-07-01,Indonesia_to_EC_India,Handysize,43.9622505320867,411.75397574224155,3
2020-07-02,Indonesia_to_EC_India,Handysize,43.43700221399568,410.4872050504153,4
2020-07-03,Indonesia_to_EC_India,Handysize,43.011501951319595,411.13847676279727,5
2020-07-04,Indonesia_to_EC_India,Handysize,43.014791909386766,392.7907062561277,4
2020-07-05,Indonesia_to_EC_India,Handysize,43.010840049780086,410.10933949084114,2
2020-07-06,Indonesia_to_EC_India,Handysize,43.12689822284732,407.23443878315373,9
2020-07-07,Indonesia_to_EC_India,Handysize,42.582519900419065,390.92772618249904,3
2020-07-08,Indonesia_to_EC_India,Handysize,41.94948124891518,404.1284336472862,1
2020-07-09,Indonesia_to_EC_India,Handysize,42.539401874476816,402.90460155998255,8
2020-07-10,Indonesia_to_EC_India,Handysize,43.12018165448426,398.67412839171055,3
2020-07-11,Indonesia_to_EC_India,Handysize,43.382501920873366,408.9768711474481,6
2020-07-12,Indonesia_to_EC_India,Handysize,43.069688103207056,397.0069457253437,3
2020-07-13,Indonesia_to_EC_India,Handysize,43.44170347570347,392.9909435287985,7
2020-07-14,Indonesia_to_EC_India,Handysize,43.2906871534885,420.55802531196605,3
2020-07-15,Indonesia_to_EC_India,Handysize,43.33561984244244,398.84801841112017,2
2020-07-16,Indonesia_to_EC_India,Handysize,43.48053046251309,401.17654175427646,6
2020-07-17,Indonesia_to_EC_India,Handysize,43.1439136596299,404.10359213075157,5
2020-07-18,Indonesia_to_EC_India,Handysize,44.24387593560548,403.78527003796785,7
2020-07-19,Indonesia_to_EC_India,Handysize,43.91132488393919,411.68666062916935,9
2020-07-20,Indonesia_to_EC_India,Handysize,42.87682007562093,411.73448960177535,6
2020-07-21,Indonesia_to_EC_India,Handysize,42.984954250914484,408.5127580839655,0
2020-07-22,Indonesia_to_EC_India,Handysize,42.37977329920824,420.85829674932563,0
2020-07-23,Indonesia_to_EC_India,Handysize,42.94978563753547,408.39251294915147,0
2020-07-24,Indonesia_to_EC_India,Handysize,43.30523598054015,415.4206251780183,2
2020-07-25,Indonesia_to_EC_India,Handysize,42.627099526925875,400.6031435669937,2
2020-07-26,Indonesia_to_EC_India,Handysize,42.3893907582445,402.15137068051865,0
2020-07-27,Indonesia_to_EC_India,Handysize,43.18184450465749,412.16550709148464,1
2020-07-28,Indonesia_to_EC_India,Handysize,42.460858840143075,399.08205797555826,4
2020-07-29,Indonesia_to_EC_India,Handysize,42.41131632954865,399.39818248531213,7
2020-07-30,Indonesia_to_EC_India,Handysize,41.732823892227415,402.8084531312688,7
2020-07-31,Indonesia_to_EC_India,Handysize,42.55654032673874,413.0561871834309,9
2020-08-01,Indonesia_to_EC_India,Handysize,41.79702711271317,413.7068292014574,2
2020-08-02,Indonesia_to_EC_India,Handysize,41.84894294316446,405.1122964414689,9
2020-08-03,Indonesia_to_EC_India,Handysize,41.335025380254635,413.9252087974119,4
2020-08-04,Indonesia_to_EC_India,Handysize,41.95509170088451,404.01592976313526,5
2020-08-05,Indonesia_to_EC_India,Handysize,42.36778389329193,392.05061496908576,9
2020-08-06,Indonesia_to_EC_India,Handysize,42.63565106522717,432.26478606847394,0
2020-08-07,Indonesia_to_EC_India,Handysize,42.58396026401971,388.6564941656145,1
2020-08-08,Indonesia_to_EC_India,Handysize,43.39313235625323,398.72304893044793,2
2020-08-09,Indonesia_to_EC_India,Handysize,43.224612619318385,416.0555058770397,9
2020-08-10,Indonesia_to_EC_India,Handysize,43.20182462194606,405.363602088471,5
2020-08-11,Indonesia_to_EC_India,Handysize,43.658395255330355,408.4532294378294,5
2020-08-12,Indonesia_to_EC_India,Handysize,43.73549406056913,398.2452269971204,2
2020-08-13,Indonesia_to_EC_India,Handysize,44.22600958013024,423.1485833027942,1
2020-08-14,Indonesia_to_EC_India,Handysize,43.65410053380301,394.52818835085066,4
2020-08-15,Indonesia_to_EC_India,Handysize,43.54969053123699,407.85882095024135,4
2020-08-16,Indonesia_to_EC_India,Handysize,43.40494589003391,427.16343126712246,7
2020-08-17,Indonesia_to_EC_India,Handysize,43.48398405720775,416.1789715982573,6
2020-08-18,Indonesia_to_EC_India,Handysize,43.6557309643453,396.06730518628177,1
2020-08-19,Indonesia_to_EC_India,Handysize,44.55513673451275,385.2118045502722,1
2020-08-20,Indonesia_to_EC_India,Handysize,44.18002893698791,398.46363593505214,5
2020-08-21,Indonesia_to_EC_India,Handysize,43.82404434689276,397.2736000703927,8
2020-08-22,Indonesia_to_EC_India,Handysize,43.81764770742188,393.8079063154289,8
2020-08-23,Indonesia_to_EC_India,Handysize,43.0539899513821,400.0168680820729,9
2020-08-24,Indonesia_to_EC_India,Handysize,42.79664289068627,411.4363311471516,5
2020-08-25,Indonesia_to_EC_India,Handysize,43.45730212374039,402.03620558165744,3
2020-08-26,Indonesia_to_EC_India,Handysize,43.71325430603368,395.64421541851283,4
2020-08-27,Indonesia_to_EC_India,Handysize,42.66119559142285,412.4936542071002,3
2020-08-28,Indonesia_to_EC_India,Handysize,41.52125432451532,405.8032065247977,7
2020-08-29,Indonesia_to_EC_India,Handysize,40.96763011250802,410.57876275009016,7
2020-08-30,Indonesia_to_EC_India,Handysize,40.26963711430082,398.408444552968,6
2020-08-31,Indonesia_to_EC_India,Handysize,40.40487688273131,398.71195370179674,2
2020-09-01,Indonesia_to_EC_India,Handysize,40.85760250756463,401.7263746136285,1
2020-09-02,Indonesia_to_EC_India,Handysize,40.45793229327775,410.3146765881728,3
2020-09-03,Indonesia_to_EC_India,Handysize,39.96875036917816,409.0208736065953,1
2020-09-04,Indonesia_to_EC_India,Handysize,39.64182278453407,396.97024985046994,6
2020-09-05,Indonesia_to_EC_India,Handysize,39.597918049419214,424.82556614943616,6
2020-09-06,Indonesia_to_EC_India,Handysize,38.98982099226761,409.1029574338668,5
2020-09-07,Indonesia_to_EC_India,Handysize,39.144739152717925,413.6017981213619,2
2020-09-08,Indonesia_to_EC_India,Handysize,38.69174680703722,421.2846673326589,0
2020-09-09,Indonesia_to_EC_India,Handysize,38.35680202820436,401.85719686790657,2
2020-09-10,Indonesia_to_EC_India,Handysize,38.92628513096682,409.22228122122516,5
2020-09-11,Indonesia_to_EC_India,Handysize,39.07673690417331,401.17850495608513,4
2020-09-12,Indonesia_to_EC_India,Handysize,38.65843613692726,395.90409512233185,9
2020-09-13,Indonesia_to_EC_India,Handysize,38.723773782547745,399.83376491933194,9
2020-09-14,Indonesia_to_EC_India,Handysize,38.54278954782834,412.6146159078286,2
2020-09-15,Indonesia_to_EC_India,Handysize,37.7297092391049,393.47777735578194,2
2020-09-16,Indonesia_to_EC_India,Handysize,38.25970019814713,414.585485741626,5
2020-09-17,Indonesia_to_EC_India,Handysize,37.30939556684189,405.9235530278629,2
2020-09-18,Indonesia_to_EC_India,Handysize,37.19149586429673,410.6771058656713,2
2020-09-19,Indonesia_to_EC_India,Handysize,37.45758667093332,423.15750472681077,8
2020-09-20,Indonesia_to_EC_India,Handysize,36.78668666677522,386.1179243809943,7
2020-09-21,Indonesia_to_EC_India,Handysize,36.61374534128105,395.23495049560046,5
2020-09-22,Indonesia_to_EC_India,Handysize,36.7807283440581,401.2592495527964,8
2020-09-23,Indonesia_to_EC_India,Handysize,36.14261270082742,402.85749859532285,0
2020-09-24,Indonesia_to_EC_India,Handysize,35.322380975580245,401.51182487957055,0
2020-09-25,Indonesia_to_EC_India,Handysize,35.39486405926439,413.64123563604306,5
2020-09-26,Indonesia_to_EC_India,Handysize,35.02186235200374,423.2532011680401,5
2020-09-27,Indonesia_to_EC_India,Handysize,34.87741650653148,398.8476253520641,8
2020-09-28,Indonesia_to_EC_India,Handysize,35.380953788197736,402.9796390686419,6
2020-09-29,Indonesia_to_EC_India,Handysize,35.073875711879985,408.3175511112668,9
2020-09-30,Indonesia_to_EC_India,Handysize,34.48771792690724,389.74431231703306,4
2020-10-01,Indonesia_to_EC_India,Handysize,35.06331884141455,410.13678969814526,7
2020-10-02,Indonesia_to_EC_India,Handysize,35.26573329702887,419.37913744084443,9
2020-10-03,Indonesia_to_EC_India,Handysize,34.674003282199976,401.8236668843929,3
2020-10-04,Indonesia_to_EC_India,Handysize,34.424667263185626,406.597923556185,3
2020-10-05,Indonesia_to_EC_India,Handysize,34.95610687887551,396.07555819982684,8
2020-10-06,Indonesia_to_EC_India,Handysize,34.712017835092574,418.2684047307344,9
2020-10-07,Indonesia_to_EC_India,Handysize,34.634469108392196,409.8360713457746,6
2020-10-08,Indonesia_to_EC_India,Handysize,35.263906159398836,407.08687477920137,9
2020-10-09,Indonesia_to_EC_India,Handysize,35.281002975369745,399.7348254756721,4
2020-10-10,Indonesia_to_EC_India,Handysize,35.01119806354317,411.73183203454823,1
2020-10-11,Indonesia_to_EC_India,Handysize,35.2540343424228,395.86523801909067,7
2020-10-12,Indonesia_to_EC_India,Handysize,35.32411178654492,404.7342526810378,9
2020-10-13,Indonesia_to_EC_India,Handysize,35.00210987561569,420.9434232448867,9
2020-10-14,Indonesia_to_EC_India,Handysize,34.26875014094627,405.00352128130845,8
2020-10-15,Indonesia_to_EC_India,Handysize,33.745019510324646,403.08784615734464,5
2020-10-16,Indonesia_to_EC_India,Handysize,33.55365368040294,392.75811844860243,2
2020-10-17,Indonesia_to_EC_India,Handysize,33.57968301291622,406.0515010993863,5
2020-10-18,Indonesia_to_EC_India,Handysize,32.94495404353175,403.6474749176295,5
2020-10-19,Indonesia_to_EC_India,Handysize,33.28157016773792,393.4306801239653,5
2020-10-20,Indonesia_to_EC_India,Handysize,33.23650793532526,417.5347565635463,1
2020-10-21,Indonesia_to_EC_India,Handysize,33.498907743245596,380.5529401385572,7
2020-10-22,Indonesia_to_EC_India,Handysize,33.513629857871386,407.83382311059063,6
2020-10-23,Indonesia_to_EC_India,Handysize,33.52728505860816,397.77307828248587,7
2020-10-24,Indonesia_to_EC_India,Handysize,33.36699331027721,399.8175163785752,7
2020-10-25,Indonesia_to_EC_India,Handysize,34.25371635433404,403.55437213873967,3
2020-10-26,Indonesia_to_EC_India,Handysize,34.62873573527833,414.42643802727196,7
2020-10-27,Indonesia_to_EC_India,Handysize,33.682341607675866,404.7293298142541,3
2020-10-28,Indonesia_to_EC_India,Handysize,33.40737300704774,386.4999826490511,7
2020-10-29,Indonesia_to_EC_India,Handysize,32.977025983029435,408.1621387159464,1
2020-10-30,Indonesia_to_EC_India,Handysize,31.895126531542573,401.7042168074544,9
2020-10-31,Indonesia_to_EC_India,Handysize,30.446300736923988,387.15261775088,1
2020-11-01,Indonesia_to_EC_India,Handysize,30.37264848739767,391.38151194536294,0
2020-11-02,Indonesia_to_EC_India,Handysize,30.20551550127668,404.77747548651786,5
2020-11-03,Indonesia_to_EC_India,Handysize,30.88533014200257,400.5581423299062,8
2020-11-04,Indonesia_to_EC_India,Handysize,30.985022443179997,385.96337900673603,6
2020-11-05,Indonesia_to_EC_India,Handysize,31.135720191880573,397.2912328298177,9
2020-11-06,Indonesia_to_EC_India,Handysize,31.080448771748294,388.62799544350395,7
2020-11-07,Indonesia_to_EC_India,Handysize,30.543319556451493,401.18366136996156,9
2020-11-08,Indonesia_to_EC_India,Handysize,30.075623096895626,398.5898673806047,7
2020-11-09,Indonesia_to_EC_India,Handysize,29.36779869081631,407.7967179183503,0
2020-11-10,Indonesia_to_EC_India,Handysize,29.662512073253108,402.66315310122104,3
2020-11-11,Indonesia_to_EC_India,Handysize,30.265953504936338,385.4830348362296,2
2020-11-12,Indonesia_to_EC_India,Handysize,29.894146843675998,412.26540822712286,6
2020-11-13,Indonesia_to_EC_India,Handysize,29.954132827854583,393.8179957076719,7
2020-11-14,Indonesia_to_EC_India,Handysize,30.378393297947163,413.757918001186,0
2020-11-15,Indonesia_to_EC_India,Handysize,30.70078142670254,404.9520620996924,0
2020-11-16,Indonesia_to_EC_India,Handysize,30.80161733015309,412.43465418790163,1
2020-11-17,Indonesia_to_EC_India,Handysize,30.634838483721975,388.77845227602853,6
2020-11-18,Indonesia_to_EC_India,Handysize,30.362772706281362,418.8587889846504,5
2020-11-19,Indonesia_to_EC_India,Handysize,30.37495021097138,424.2547792429777,7
